op,ncc,gcc,slcc
1.0,2.0238818053025704E-4,1.0,0.0
0.9989880590973487,0.0012143290831815423,0.9989880590973487,0.0
0.9979761181946974,0.0028334345274235984,0.9973689536531066,2.0238818053025704E-4
0.9969641772920461,0.004452539971665654,0.9957498482088646,2.0238818053025704E-4
0.9959522363893949,0.005869257235377454,0.9943331309451529,2.0238818053025704E-4
0.9949402954867436,0.007083586318558996,0.9931188018619712,2.0238818053025704E-4
0.9939283545840923,0.008297915401740538,0.9919044727787897,2.0238818053025704E-4
0.992916413681441,0.011333738109694394,0.9694393847399312,0.021250758955676987
0.9919044727787897,0.020036429872495445,0.9611414693381907,0.021250758955676987
0.9908925318761385,0.025703298927342643,0.9558793766444039,0.021250758955676987
0.9898805909734871,0.02651285164946367,0.9536531066585712,0.021250758955676987
0.9888686500708359,0.03177494434325035,0.9506172839506173,0.021250758955676987
0.9878567091681846,0.03420360250961344,0.9483910139647844,0.021250758955676987
0.9868447682655332,0.035620319773325235,0.9467719085205424,0.021250758955676987
0.985832827362882,0.03764420157862781,0.9449504148957701,0.021250758955676987
0.9848208864602307,0.044120623355596036,0.8753288807933617,0.051811374215745803
0.9838089455575795,0.060514065978546853,0.8619712608783647,0.051811374215745803
0.9827970046549281,0.0720501922687715,0.8437563246306415,0.051811374215745803
0.9817850637522769,0.07427646225460433,0.8423396073669298,0.05160898603521554
0.9807731228496256,0.06456182958915199,0.8399109492005666,0.05160898603521554
0.9797611819469743,0.07366929771301356,0.8376846792147339,0.030358227079538554
0.978749241044323,0.07751467314308845,0.5640558591378263,0.2681643392025906
0.9777373001416717,0.0933009512244485,0.5486743574175268,0.2681643392025906
0.9767253592390205,0.09775349119611415,0.5452337583485124,0.2681643392025906
0.9757134183363692,0.10625379477838494,0.5444242056263914,0.2256628212912366
0.9747014774337178,0.11009917020845983,0.5424003238210888,0.21776968225055657
0.9736895365310666,0.1252782837482291,0.5413883829184376,0.2161505768063145
0.9726775956284153,0.13782635094110504,0.5405788301963166,0.13580246913580246
0.971665654725764,0.1323618700667881,0.5359239020441207,0.13479052823315119
0.9706537138231127,0.13134992916413682,0.496862983201781,0.12851649463671322
0.9696417729204615,0.15098158267557174,0.4934223841327666,0.12831410645618296
0.9686298320178102,0.1461242663428456,0.49058894960534305,0.12831410645618296
0.9676178911151588,0.15482695810564662,0.48350536328678406,0.122040072859745
0.9666059502125076,0.16191054442420563,0.4794575996761789,0.122040072859745
0.9655940093098563,0.1930783242258652,0.47783849423193686,0.12143290831815422
0.9645820684072051,0.2029953450718478,0.4776361060514066,0.11718275652701882
0.9635701275045537,0.2034001214329083,0.47439789516292247,0.11718275652701882
0.9625581866019024,0.215745800445254,0.47176684881602915,0.11374215745800445
0.9615462456992512,0.22485326856911556,0.4658975915806517,0.1135397692774742
0.9605343047965998,0.24934223841327666,0.4632665452337584,0.09815826755717466
0.9595223638939486,0.2554138838291844,0.4628617688726978,0.08702691762801053
0.9585104229912973,0.2576401538150172,0.46225460433110704,0.08581258854482898
0.9574984820886461,0.2697834446468326,0.46043311070633475,0.08540781218376847
0.9564865411859947,0.27018822100789314,0.4531471362072455,0.08439587128111718
0.9554746002833434,0.2900222626998583,0.451932807124064,0.08399109492005667
0.9544626593806922,0.2983201781015989,0.32523780611212305,0.12386156648451731
0.9534507184780409,0.3262497470147743,0.3242258652094718,0.11313499291641368
0.9524387775753896,0.3317142278890913,0.31997571341833636,0.11313499291641368
0.9514268366727383,0.3367739324023477,0.31734466707144304,0.11313499291641368
0.950414895770087,0.3412264723740134,0.31309451528030763,0.100789313904068
0.9494029548674358,0.35539364501113135,0.31309451528030763,0.07751467314308845
0.9483910139647844,0.34082169601295287,0.3122849625581866,0.07751467314308845
0.9473790730621332,0.3673345476624165,0.3088443634891722,0.07751467314308845
0.9463671321594819,0.3612629022465088,0.24286581663630843,0.07751467314308845
0.9453551912568307,0.36854887674559805,0.24266342845577818,0.07751467314308845
0.9443432503541793,0.36956081764824933,0.24205626391418741,0.07751467314308845
0.943331309451528,0.3770491803278688,0.2416514875531269,0.07751467314308845
0.9423193685488768,0.4017405383525602,0.24104432301153614,0.07751467314308845
0.9413074276462254,0.4019429265330905,0.22890103217972071,0.07751467314308845
0.9402954867435742,0.37462052216150576,0.22768670309653916,0.07751467314308845
0.9392835458409229,0.42521756729407,0.22606759765229711,0.07690750860149767
0.9382716049382716,0.4207650273224044,0.22586520947176686,0.07690750860149767
0.9372596640356203,0.4215745800445254,0.2246508803885853,0.07690750860149767
0.936247723132969,0.4383727990285367,0.22363893948593402,0.07690750860149767
0.9352357822303178,0.4478850435134588,0.22363893948593402,0.051406597854685286
0.9342238413276664,0.44869459623557983,0.22121028131957093,0.051406597854685286
0.9332119004250152,0.45557579437360857,0.22121028131957093,0.051406597854685286
0.9321999595223639,0.47925521149564865,0.22060311677798017,0.051001821493624776
0.9311880186197126,0.4833029751062538,0.21797207043108682,0.051001821493624776
0.9301760777170613,0.4877555150779195,0.21736490588949606,0.051001821493624776
0.92916413681441,0.49321999595223637,0.2171625177089658,0.050394656952034
0.9281521959117588,0.49605343047966,0.2119004250151791,0.05019226877150374
0.9271402550091075,0.5098158267557175,0.19935235782230318,0.05019226877150374
0.9261283141064561,0.5193280712406395,0.19854280510018216,0.05019226877150374
0.9251163732038049,0.5140659785468529,0.19854280510018216,0.05019226877150374
0.9241044323011536,0.5357215138635903,0.1817445861161708,0.05019226877150374
0.9230924913985024,0.5385549483910139,0.18113742157458004,0.05019226877150374
0.922080550495851,0.5525197328476017,0.16960129528435539,0.05019226877150374
0.9210686095931998,0.5577818255413883,0.16939890710382513,0.05019226877150374
0.9200566686905485,0.5630439182351751,0.09694393847399312,0.07184780408824125
0.9190447277878971,0.576401538150172,0.09390811576603926,0.07184780408824125
0.9180327868852459,0.567698846387371,0.09390811576603926,0.07184780408824125
0.9170208459825946,0.5695203400121432,0.09390811576603926,0.07184780408824125
0.9160089050799434,0.583485124468731,0.09390811576603926,0.06962153410240841
0.914996964177292,0.5871281117182756,0.09390811576603926,0.06962153410240841
0.9139850232746407,0.5855090062740336,0.09269378668285772,0.0678000404776361
0.9129730823719895,0.5871281117182756,0.0922890103217972,0.0678000404776361
0.9119611414693382,0.5952236389394859,0.09168184578020644,0.06759765229710585
0.9109492005666869,0.6051406597854685,0.09127706941914593,0.028131957093705726
0.9099372596640356,0.605545436146529,0.09127706941914593,0.028131957093705726
0.9089253187613844,0.6116170815624368,0.09026512851649464,0.028131957093705726
0.907913377858733,0.6191054442420563,0.09006274033596438,0.028131957093705726
0.9069014369560817,0.6205221615057681,0.08965796397490386,0.028131957093705726
0.9058894960534305,0.6203197733252378,0.08965796397490386,0.027524792552114957
0.9048775551507792,0.6373203804897793,0.0894555757943736,0.026917628010524185
0.903865614248128,0.6437968022667476,0.04290629427241449,0.03258449706537138
0.9028536733454766,0.6411657559198543,0.04290629427241449,0.03197733252378061
0.9018417324428254,0.6490588949605343,0.04290629427241449,0.031572556162720096
0.9008297915401741,0.6662618903056061,0.03865614248127909,0.030965391621129327
0.8998178506375227,0.678809957498482,0.038453754300748835,0.030965391621129327
0.8988059097348715,0.6792147338595426,0.038453754300748835,0.030965391621129327
0.8977939688322202,0.6798218984011334,0.038453754300748835,0.030358227079538554
0.896782027929569,0.6854887674559805,0.038453754300748835,0.030358227079538554
0.8957700870269176,0.6903460837887068,0.038453754300748835,0.030358227079538554
0.8947581461242663,0.6917628010524185,0.038453754300748835,0.030358227079538554
0.8937462052216151,0.6836672738312083,0.038453754300748835,0.030358227079538554
0.8927342643189637,0.6883222019834042,0.038453754300748835,0.030358227079538554
0.8917223234163125,0.6988463873709775,0.038453754300748835,0.030358227079538554
0.8907103825136612,0.7016798218984012,0.03784658975915806,0.030358227079538554
0.88969844161101,0.7091681845780207,0.03784658975915806,0.0301558388990083
0.8886865007083586,0.7079538554948391,0.03784658975915806,0.0301558388990083
0.8876745598057073,0.7030965391621129,0.03784658975915806,0.0301558388990083
0.8866626189030561,0.7045132564258247,0.03784658975915806,0.0301558388990083
0.8856506780004048,0.7097753491196114,0.03784658975915806,0.0301558388990083
0.8846387370977535,0.7237401335761992,0.03784658975915806,0.0301558388990083
