op,ncc,gcc,slcc
1.0,2.0238818053025704E-4,1.0,0.0
0.9989880590973487,0.008297915401740538,0.9919044727787897,6.071645415907711E-4
0.9979761181946974,0.012548067192875935,0.9876543209876543,6.071645415907711E-4
0.9969641772920461,0.01700060716454159,0.9832017810159887,8.095527221210282E-4
0.9959522363893949,0.020238818053025704,0.9799635701275046,4.047763610605141E-4
0.9949402954867436,0.023477028941509815,0.975511030155839,0.0032382108884841127
0.9939283545840923,0.02853673345476624,0.9702489374620522,0.0032382108884841127
0.992916413681441,0.032989273426431896,0.9643796802266748,0.0032382108884841127
0.9919044727787897,0.03885853066180935,0.9558793766444039,0.0032382108884841127
0.9908925318761385,0.041287188828172436,0.9534507184780409,0.0032382108884841127
0.9898805909734871,0.04553734061930783,0.929973689536531,0.018822100789313904
0.9888686500708359,0.060918842339607364,0.919651892329488,0.017810159886662617
0.9878567091681846,0.06314511232544019,0.9131754705525197,0.017810159886662617
0.9868447682655332,0.0702286986439992,0.9073062133171422,0.017810159886662617
0.985832827362882,0.07508601497672536,0.9008297915401741,0.017810159886662617
0.9848208864602307,0.0805504958510423,0.8933414288605546,0.017810159886662617
0.9838089455575795,0.0876340821696013,0.8864602307225258,0.013762396276057479
0.9827970046549281,0.09714632665452337,0.8834244080145719,0.013762396276057479
0.9817850637522769,0.09674155029346286,0.8783647035013156,0.013762396276057479
0.9807731228496256,0.10382513661202186,0.8733049989880591,0.013762396276057479
0.9797611819469743,0.1050394656952034,0.8700667880995749,0.013762396276057479
0.978749241044323,0.1092896174863388,0.8658166363084396,0.013762396276057479
0.9777373001416717,0.11515887472171625,0.8623760372394252,0.013762396276057479
0.9767253592390205,0.12608783647035013,0.8370775146731431,0.013762396276057479
0.9757134183363692,0.13357619914996965,0.8273628820076907,0.013762396276057479
0.9747014774337178,0.13479052823315119,0.8178506375227687,0.013560008095527222
0.9736895365310666,0.14814814814814814,0.7921473385954261,0.01436956081764825
0.9726775956284153,0.15563651082776767,0.7773730014167173,0.01436956081764825
0.971665654725764,0.16150576806314512,0.7688726978344465,0.01436956081764825
0.9706537138231127,0.17081562436753694,0.7642177696822505,0.01436956081764825
0.9696417729204615,0.1987451932807124,0.7275855090062741,0.03420360250961344
0.9686298320178102,0.20319773325237805,0.72434729811779,0.03420360250961344
0.9676178911151588,0.20461445051608987,0.7215138635903663,0.03420360250961344
0.9666059502125076,0.21270997773730013,0.7134183363691561,0.03420360250961344
0.9655940093098563,0.22363893948593402,0.6862983201781016,0.027524792552114957
0.9645820684072051,0.22606759765229711,0.6844768265533293,0.021453147136207246
0.9635701275045537,0.2355798421372192,0.6624165148755312,0.021453147136207246
0.9625581866019024,0.24003238210888483,0.6609997976118195,0.021453147136207246
0.9615462456992512,0.24691358024691357,0.6496660595021251,0.021453147136207246
0.9605343047965998,0.25966403562031976,0.640153815017203,0.021453147136207246
0.9595223638939486,0.2629022465088039,0.6371179923092491,0.021453147136207246
0.9585104229912973,0.26735478648046956,0.6328678405181137,0.021453147136207246
0.9574984820886461,0.26917628010524186,0.6308439587128112,0.021453147136207246
0.9564865411859947,0.2742359846184983,0.6298320178101598,0.021453147136207246
0.9554746002833434,0.2764622546043311,0.6010928961748634,0.021453147136207246
0.9544626593806922,0.29427241449099373,0.5946164743978951,0.021453147136207246
0.9534507184780409,0.303177494434325,0.57478243270593,0.021453147136207246
0.9524387775753896,0.3035822707953855,0.5509006274033597,0.021453147136207246
0.9514268366727383,0.3110706334750051,0.5466504756122242,0.021453147136207246
0.950414895770087,0.3167375025298523,0.5409836065573771,0.021453147136207246
0.9494029548674358,0.33272616879174255,0.47095729609390813,0.04452539971665655
0.9483910139647844,0.34082169601295287,0.47095729609390813,0.022667476219388787
0.9473790730621332,0.345679012345679,0.4575996761789112,0.022667476219388787
0.9463671321594819,0.37198947581461245,0.4440396680833839,0.022667476219388787
0.9453551912568307,0.37198947581461245,0.4440396680833839,0.022667476219388787
0.9443432503541793,0.3843351548269581,0.4422181744586116,0.022667476219388787
0.943331309451528,0.39445456385347094,0.4335154826958106,0.021250758955676987
0.9423193685488768,0.402347702894151,0.4335154826958106,0.018012548067192876
0.9413074276462254,0.4084193483100587,0.4300748836267962,0.018012548067192876
0.9402954867435742,0.4150981582675572,0.4183363691560413,0.018012548067192876
0.9392835458409229,0.4120623355596033,0.4183363691560413,0.018012548067192876
0.9382716049382716,0.4191459218781623,0.4134790528233151,0.018012548067192876
